id,metacritic_score,metacritic_url,ign_score,ign_url,pcgamer_score,pcgamer_url,average
1121400,-1,,-1.0,,-1.0,,-1
1121340,-1,,-1.0,,-1.0,,-1
1121320,-1,,-1.0,,-1.0,,-1
1121310,-1,,-1.0,,-1.0,,-1
1121300,-1,,-1.0,,-1.0,,-1
1121290,-1,,-1.0,,-1.0,,-1
1121260,-1,,-1.0,,-1.0,,-1
1121250,-1,,-1.0,,-1.0,,-1
1121230,-1,,-1.0,,-1.0,,-1
1121220,-1,,-1.0,,-1.0,,-1
1121200,-1,,-1.0,,-1.0,,-1
1121190,-1,,-1.0,,-1.0,,-1
1121160,-1,,-1.0,,-1.0,,-1
1121120,-1,,-1.0,,-1.0,,-1
1121100,-1,,-1.0,,-1.0,,-1
1121010,-1,,-1.0,,-1.0,,-1
1120980,-1,,-1.0,,-1.0,,-1
1120970,-1,,-1.0,,-1.0,,-1
1120960,-1,,-1.0,,-1.0,,-1
1120950,-1,,-1.0,,-1.0,,-1
1120920,-1,,-1.0,,-1.0,,-1
1121860,-1,,-1.0,,-1.0,,-1
1121770,-1,,-1.0,,-1.0,,-1
1121720,-1,,-1.0,,-1.0,,-1
1121650,-1,,-1.0,,-1.0,,-1
1121630,-1,,-1.0,,-1.0,,-1
1121590,-1,,-1.0,,-1.0,,-1
1121570,-1,,-1.0,,-1.0,,-1
1121550,-1,,-1.0,,-1.0,,-1
1121530,-1,,-1.0,,-1.0,,-1
1121510,-1,,-1.0,,-1.0,,-1
1121490,-1,,-1.0,,-1.0,,-1
1121460,-1,,-1.0,,-1.0,,-1
1122310,-1,,-1.0,,-1.0,,-1
1122290,-1,,-1.0,,-1.0,,-1
1122280,-1,,-1.0,,-1.0,,-1
1122270,-1,,-1.0,,-1.0,,-1
1122250,-1,,-1.0,,-1.0,,-1
1122240,-1,,-1.0,,-1.0,,-1
1122230,-1,,-1.0,,-1.0,,-1
1122210,-1,,-1.0,,-1.0,,-1
1122180,-1,,-1.0,,-1.0,,-1
1122170,-1,,-1.0,,-1.0,,-1
1122160,-1,,-1.0,,-1.0,,-1
1122150,-1,,-1.0,,-1.0,,-1
1122110,-1,,-1.0,,-1.0,,-1
1122090,-1,,-1.0,,-1.0,,-1
1122050,-1,,-1.0,,-1.0,,-1
1122040,-1,,-1.0,,-1.0,,-1
1121980,-1,,-1.0,,-1.0,,-1
1121910,-1,,-1.0,,-1.0,,-1
1121880,-1,,-1.0,,-1.0,,-1
1122490,-1,,-1.0,,-1.0,,-1
1122480,-1,,-1.0,,-1.0,,-1
1122460,-1,,-1.0,,-1.0,,-1
1122450,-1,,-1.0,,-1.0,,-1
1122360,-1,,-1.0,,-1.0,,-1
1122330,-1,,-1.0,,-1.0,,-1
1123060,-1,,-1.0,,-1.0,,-1
1123050,-1,,-1.0,,-1.0,,-1
1123020,-1,,-1.0,,-1.0,,-1
1123000,-1,,-1.0,,-1.0,,-1
1122980,-1,,-1.0,,-1.0,,-1
1122960,-1,,-1.0,,-1.0,,-1
1122930,-1,,-1.0,,-1.0,,-1
1122920,-1,,-1.0,,-1.0,,-1
1122880,-1,,-1.0,,-1.0,,-1
1122870,-1,,-1.0,,-1.0,,-1
1122860,-1,,-1.0,,-1.0,,-1
1122830,-1,,-1.0,,-1.0,,-1
1122820,-1,,-1.0,,-1.0,,-1
1122810,-1,,-1.0,,-1.0,,-1
1122780,-1,,-1.0,,-1.0,,-1
1122770,-1,,-1.0,,-1.0,,-1
1122760,-1,,-1.0,,-1.0,,-1
1122750,-1,,-1.0,,-1.0,,-1
1122740,-1,,-1.0,,-1.0,,-1
1122710,-1,,-1.0,,-1.0,,-1
1123410,-1,,-1.0,,-1.0,,-1
1123400,-1,,-1.0,,-1.0,,-1
1123360,-1,,-1.0,,-1.0,,-1
1123340,-1,,-1.0,,-1.0,,-1
1123310,-1,,-1.0,,-1.0,,-1
1123300,-1,,-1.0,,-1.0,,-1
1123190,-1,,-1.0,,-1.0,,-1
1123180,-1,,-1.0,,-1.0,,-1
1123150,-1,,-1.0,,-1.0,,-1
1123140,-1,,-1.0,,-1.0,,-1
1123100,-1,,-1.0,,-1.0,,-1
1123080,-1,,-1.0,,-1.0,,-1
1123070,-1,,-1.0,,-1.0,,-1
1123790,-1,,-1.0,,-1.0,,-1
1123730,-1,,-1.0,,-1.0,,-1
1123640,-1,,-1.0,,-1.0,,-1
1123620,-1,,-1.0,,-1.0,,-1
1123610,-1,,-1.0,,-1.0,,-1
1123590,-1,,-1.0,,-1.0,,-1
1123570,-1,,-1.0,,-1.0,,-1
1123550,-1,,-1.0,,-1.0,,-1
1123520,-1,,-1.0,,-1.0,,-1
1123510,-1,,-1.0,,-1.0,,-1
1123460,-1,,-1.0,,-1.0,,-1
1123450,-1,,-1.0,,-1.0,,-1
1124120,-1,,-1.0,,-1.0,,-1
1124090,-1,,-1.0,,-1.0,,-1
1124070,-1,,-1.0,,-1.0,,-1
1124060,-1,,-1.0,,-1.0,,-1
1124020,-1,,-1.0,,-1.0,,-1
1124010,-1,,-1.0,,-1.0,,-1
1124000,-1,,-1.0,,-1.0,,-1
1123910,-1,,-1.0,,-1.0,,-1
1123900,-1,,-1.0,,-1.0,,-1
1123870,-1,,-1.0,,-1.0,,-1
1123850,-1,,-1.0,,-1.0,,-1
1124430,-1,,-1.0,,-1.0,,-1
1124410,-1,,-1.0,,-1.0,,-1
1124400,-1,,-1.0,,-1.0,,-1
1124390,-1,,-1.0,,-1.0,,-1
1124380,-1,,-1.0,,-1.0,,-1
1124310,-1,,-1.0,,-1.0,,-1
1124300,-1,,-1.0,,-1.0,,-1
1124290,-1,,-1.0,,-1.0,,-1
1124280,-1,,-1.0,,-1.0,,-1
1124260,-1,,-1.0,,-1.0,,-1
1124210,-1,,-1.0,,-1.0,,-1
1124190,-1,,-1.0,,-1.0,,-1
1124170,-1,,-1.0,,-1.0,,-1
1124160,-1,,-1.0,,-1.0,,-1
1124970,-1,,-1.0,,-1.0,,-1
1124960,-1,,-1.0,,-1.0,,-1
1124950,-1,,-1.0,,-1.0,,-1
1124860,-1,,-1.0,,-1.0,,-1
1124850,-1,,-1.0,,-1.0,,-1
1124830,-1,,-1.0,,-1.0,,-1
1124810,-1,,-1.0,,-1.0,,-1
1124800,-1,,-1.0,,-1.0,,-1
1124790,-1,,-1.0,,-1.0,,-1
1124740,-1,,-1.0,,-1.0,,-1
1124710,-1,,-1.0,,-1.0,,-1
1124690,-1,,-1.0,,-1.0,,-1
1124660,-1,,-1.0,,-1.0,,-1
1124640,-1,,-1.0,,-1.0,,-1
1124630,-1,,-1.0,,-1.0,,-1
1124600,-1,,-1.0,,-1.0,,-1
1124560,-1,,-1.0,,-1.0,,-1
1124550,-1,,-1.0,,-1.0,,-1
1124530,-1,,-1.0,,-1.0,,-1
1124520,-1,,-1.0,,-1.0,,-1
1124510,-1,,-1.0,,-1.0,,-1
1125370,-1,,-1.0,,-1.0,,-1
1125360,-1,,-1.0,,-1.0,,-1
1125340,-1,,-1.0,,-1.0,,-1
1125290,-1,,-1.0,,-1.0,,-1
1125250,-1,,-1.0,,-1.0,,-1
1125240,-1,,-1.0,,-1.0,,-1
1125130,67.0,https://www.metacritic.com/game/pc/area-51?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,67.0
1125110,-1,,-1.0,,-1.0,,-1
1125060,-1,,-1.0,,-1.0,,-1
1125030,-1,,-1.0,,-1.0,,-1
1125000,-1,,-1.0,,-1.0,,-1
1125780,-1,,-1.0,,-1.0,,-1
1125770,-1,,-1.0,,-1.0,,-1
1125760,-1,,-1.0,,-1.0,,-1
1125730,-1,,-1.0,,-1.0,,-1
1125710,-1,,-1.0,,-1.0,,-1
1125690,-1,,-1.0,,-1.0,,-1
1125670,-1,,-1.0,,-1.0,,-1
1125620,-1,,-1.0,,-1.0,,-1
1125600,-1,,-1.0,,-1.0,,-1
1125590,-1,,-1.0,,-1.0,,-1
1125490,-1,,-1.0,,-1.0,,-1
1125480,-1,,-1.0,,-1.0,,-1
1125450,-1,,-1.0,,-1.0,,-1
1125420,-1,,-1.0,,-1.0,,-1
1125400,-1,,-1.0,,-1.0,,-1
1125390,-1,,-1.0,,-1.0,,-1
1126270,-1,,-1.0,,-1.0,,-1
1126260,-1,,-1.0,,-1.0,,-1
1126240,-1,,-1.0,,-1.0,,-1
1126230,-1,,-1.0,,-1.0,,-1
1126220,-1,,-1.0,,-1.0,,-1
1126210,-1,,-1.0,,-1.0,,-1
1126140,-1,,-1.0,,-1.0,,-1
1126130,-1,,-1.0,,-1.0,,-1
1126100,-1,,-1.0,,-1.0,,-1
1126090,-1,,-1.0,,-1.0,,-1
1126020,-1,,-1.0,,-1.0,,-1
1125930,-1,,-1.0,,-1.0,,-1
1125910,-1,,-1.0,,-1.0,,-1
1125900,-1,,-1.0,,-1.0,,-1
1125890,-1,,-1.0,,-1.0,,-1
1125870,-1,,-1.0,,-1.0,,-1
1125860,-1,,-1.0,,-1.0,,-1
1125830,-1,,-1.0,,-1.0,,-1
1125820,-1,,-1.0,,-1.0,,-1
1126770,-1,,-1.0,,-1.0,,-1
1126760,-1,,-1.0,,-1.0,,-1
1126710,-1,,-1.0,,-1.0,,-1
1126680,-1,,-1.0,,-1.0,,-1
1126630,-1,,-1.0,,-1.0,,-1
1126600,-1,,-1.0,,-1.0,,-1
1126590,-1,,-1.0,,-1.0,,-1
1126580,-1,,-1.0,,-1.0,,-1
1126570,-1,,-1.0,,-1.0,,-1
1126560,-1,,-1.0,,-1.0,,-1
1126550,-1,,-1.0,,-1.0,,-1
1126520,-1,,-1.0,,-1.0,,-1
1126510,-1,,-1.0,,-1.0,,-1
1126470,-1,,-1.0,,-1.0,,-1
1126450,-1,,-1.0,,-1.0,,-1
1126440,-1,,-1.0,,-1.0,,-1
1126430,-1,,-1.0,,-1.0,,-1
1126420,-1,,-1.0,,-1.0,,-1
1126400,-1,,-1.0,,-1.0,,-1
1126340,-1,,-1.0,,-1.0,,-1
1126320,-1,,-1.0,,-1.0,,-1
1126310,-1,,-1.0,,-1.0,,-1
1126300,-1,,-1.0,,-1.0,,-1
1127250,-1,,-1.0,,-1.0,,-1
1127210,-1,,-1.0,,-1.0,,-1
1127200,-1,,-1.0,,-1.0,,-1
1127190,-1,,-1.0,,-1.0,,-1
1127180,-1,,-1.0,,-1.0,,-1
1127140,-1,,-1.0,,-1.0,,-1
1127110,-1,,-1.0,,-1.0,,-1
1127100,-1,,-1.0,,-1.0,,-1
1127070,-1,,-1.0,,-1.0,,-1
1127030,-1,,-1.0,,-1.0,,-1
1127010,-1,,-1.0,,-1.0,,-1
1126970,-1,,-1.0,,-1.0,,-1
1126950,-1,,-1.0,,-1.0,,-1
1126900,-1,,-1.0,,-1.0,,-1
1126890,-1,,-1.0,,-1.0,,-1
1126860,-1,,-1.0,,-1.0,,-1
1126840,-1,,-1.0,,-1.0,,-1
1126820,-1,,-1.0,,-1.0,,-1
1127730,-1,,-1.0,,-1.0,,-1
1127700,-1,,-1.0,,-1.0,,-1
1127690,-1,,-1.0,,-1.0,,-1
1127680,-1,,-1.0,,-1.0,,-1
1127640,-1,,-1.0,,-1.0,,-1
1127620,-1,,-1.0,,-1.0,,-1
1127610,-1,,-1.0,,-1.0,,-1
1127560,-1,,-1.0,,-1.0,,-1
1127520,-1,,-1.0,,-1.0,,-1
1127500,-1,,-1.0,,-1.0,,-1
1127480,-1,,-1.0,,-1.0,,-1
1127390,-1,,-1.0,,-1.0,,-1
1127350,-1,,-1.0,,-1.0,,-1
1127330,-1,,-1.0,,-1.0,,-1
1127320,-1,,-1.0,,-1.0,,-1
1127310,-1,,-1.0,,-1.0,,-1
1128220,-1,,-1.0,,-1.0,,-1
1128210,-1,,-1.0,,-1.0,,-1
1128200,-1,,-1.0,,-1.0,,-1
1128190,-1,,-1.0,,-1.0,,-1
1128180,-1,,-1.0,,-1.0,,-1
1128170,-1,,-1.0,,-1.0,,-1
1128160,-1,,-1.0,,-1.0,,-1
1128150,-1,,-1.0,,-1.0,,-1
1128140,-1,,-1.0,,-1.0,,-1
1128100,-1,,-1.0,,-1.0,,-1
1128010,-1,,-1.0,,-1.0,,-1
1128000,-1,,-1.0,,-1.0,,-1
1127980,-1,,-1.0,,-1.0,,-1
1127970,-1,,-1.0,,-1.0,,-1
1127950,-1,,-1.0,,-1.0,,-1
1127940,-1,,-1.0,,-1.0,,-1
1127930,-1,,-1.0,,-1.0,,-1
1127920,-1,,-1.0,,-1.0,,-1
1127900,-1,,-1.0,,-1.0,,-1
1127880,-1,,-1.0,,-1.0,,-1
1127870,-1,,-1.0,,-1.0,,-1
1127860,-1,,-1.0,,-1.0,,-1
1127850,-1,,-1.0,,-1.0,,-1
1127840,-1,,-1.0,,-1.0,,-1
1127820,-1,,-1.0,,-1.0,,-1
1127810,-1,,-1.0,,-1.0,,-1
1127760,-1,,-1.0,,-1.0,,-1
1128690,-1,,-1.0,,-1.0,,-1
1128680,-1,,-1.0,,-1.0,,-1
1128670,-1,,-1.0,,-1.0,,-1
1128660,-1,,-1.0,,-1.0,,-1
1128650,-1,,-1.0,,-1.0,,-1
1128630,-1,,-1.0,,-1.0,,-1
1128610,-1,,-1.0,,-1.0,,-1
1128570,-1,,-1.0,,-1.0,,-1
1128520,-1,,-1.0,,-1.0,,-1
1128480,-1,,-1.0,,-1.0,,-1
1128440,-1,,-1.0,,-1.0,,-1
1128430,-1,,-1.0,,-1.0,,-1
1128420,-1,,-1.0,,-1.0,,-1
1128380,-1,,-1.0,,-1.0,,-1
1128360,-1,,-1.0,,-1.0,,-1
1128330,-1,,-1.0,,-1.0,,-1
1128310,-1,,-1.0,,-1.0,,-1
1128270,-1,,-1.0,,-1.0,,-1
1128260,-1,,-1.0,,-1.0,,-1
1129110,-1,,-1.0,,-1.0,,-1
1129090,-1,,-1.0,,-1.0,,-1
1129080,-1,,-1.0,,-1.0,,-1
1129030,-1,,-1.0,,-1.0,,-1
1129010,-1,,-1.0,,-1.0,,-1
1128950,-1,,-1.0,,-1.0,,-1
1128920,-1,,-1.0,,-1.0,,-1
1128910,-1,,-1.0,,-1.0,,-1
1128900,-1,,-1.0,,-1.0,,-1
1128890,-1,,-1.0,,-1.0,,-1
1128840,-1,,-1.0,,-1.0,,-1
1128830,-1,,-1.0,,-1.0,,-1
1128810,-1,,2.8,https://www.ign.com/games/risk-global-domination,-1.0,,28.0
1128770,-1,,-1.0,,-1.0,,-1
1128750,-1,,-1.0,,-1.0,,-1
1128740,-1,,-1.0,,-1.0,,-1
1129520,-1,,-1.0,,-1.0,,-1
1129480,-1,,-1.0,,-1.0,,-1
1129410,-1,,-1.0,,-1.0,,-1
1129350,-1,,-1.0,,-1.0,,-1
1129330,-1,,-1.0,,-1.0,,-1
1129240,-1,,-1.0,,-1.0,,-1
1129230,-1,,-1.0,,-1.0,,-1
1129220,-1,,-1.0,,-1.0,,-1
1129200,-1,,-1.0,,-1.0,,-1
1129190,-1,,-1.0,,-1.0,,-1
1129180,-1,,-1.0,,-1.0,,-1
1129810,-1,,-1.0,,-1.0,,-1
1129710,-1,,-1.0,,-1.0,,-1
1129700,-1,,-1.0,,-1.0,,-1
1129690,-1,,-1.0,,-1.0,,-1
1129680,-1,,-1.0,,-1.0,,-1
1129670,-1,,-1.0,,-1.0,,-1
1129660,-1,,-1.0,,-1.0,,-1
1129650,-1,,-1.0,,-1.0,,-1
1129610,-1,,-1.0,,-1.0,,-1
1129580,-1,,-1.0,,-1.0,,-1
1129550,-1,,-1.0,,-1.0,,-1
1130440,-1,,-1.0,,-1.0,,-1
1130430,-1,,-1.0,,-1.0,,-1
1130410,-1,,-1.0,,-1.0,,-1
1130400,-1,,-1.0,,-1.0,,-1
1130390,-1,,-1.0,,-1.0,,-1
1130880,-1,,-1.0,,-1.0,,-1
1130820,-1,,-1.0,,-1.0,,-1
1130760,-1,,-1.0,,-1.0,,-1
1130720,-1,,-1.0,,-1.0,,-1
1130700,-1,,-1.0,,-1.0,,-1
1130660,-1,,-1.0,,-1.0,,-1
1130640,-1,,-1.0,,-1.0,,-1
1130620,-1,,-1.0,,-1.0,,-1
1130590,-1,,-1.0,,-1.0,,-1
1130570,-1,,-1.0,,-1.0,,-1
1130560,-1,,-1.0,,-1.0,,-1
1130510,-1,,-1.0,,-1.0,,-1
1131280,-1,,-1.0,,-1.0,,-1
1131270,-1,,-1.0,,-1.0,,-1
1131240,-1,,-1.0,,-1.0,,-1
1131230,-1,,-1.0,,-1.0,,-1
1131210,-1,,-1.0,,-1.0,,-1
1131160,-1,,-1.0,,-1.0,,-1
1131000,-1,,-1.0,,-1.0,,-1
1130990,-1,,-1.0,,-1.0,,-1
1130970,-1,,-1.0,,-1.0,,-1
1130940,-1,,-1.0,,-1.0,,-1
1131820,-1,,-1.0,,-1.0,,-1
1131810,-1,,-1.0,,-1.0,,-1
1131800,-1,,-1.0,,-1.0,,-1
1131780,-1,,-1.0,,-1.0,,-1
1131770,-1,,-1.0,,-1.0,,-1
1131750,-1,,-1.0,,-1.0,,-1
1131740,-1,,-1.0,,-1.0,,-1
1131690,-1,,-1.0,,-1.0,,-1
1131680,-1,,-1.0,,-1.0,,-1
1131670,-1,,-1.0,,-1.0,,-1
1131660,-1,,-1.0,,-1.0,,-1
1131650,-1,,-1.0,,-1.0,,-1
1131640,-1,,-1.0,,-1.0,,-1
1131630,-1,,-1.0,,-1.0,,-1
1131590,-1,,-1.0,,-1.0,,-1
1131580,-1,,-1.0,,-1.0,,-1
1131570,-1,,-1.0,,-1.0,,-1
1131540,-1,,-1.0,,-1.0,,-1
1131530,-1,,-1.0,,-1.0,,-1
1131490,-1,,-1.0,,-1.0,,-1
1131470,-1,,-1.0,,-1.0,,-1
1131460,-1,,-1.0,,-1.0,,-1
1131450,-1,,-1.0,,-1.0,,-1
1131420,-1,,-1.0,,-1.0,,-1
1131400,-1,,-1.0,,-1.0,,-1
1131390,-1,,-1.0,,-1.0,,-1
1131360,-1,,-1.0,,-1.0,,-1
1131330,-1,,-1.0,,-1.0,,-1
1132300,-1,,-1.0,,-1.0,,-1
1132290,-1,,-1.0,,-1.0,,-1
1132190,-1,,-1.0,,-1.0,,-1
1132180,-1,,-1.0,,-1.0,,-1
1132160,-1,,-1.0,,-1.0,,-1
1132120,-1,,-1.0,,-1.0,,-1
1132110,-1,,-1.0,,-1.0,,-1
1132100,-1,,-1.0,,-1.0,,-1
1132090,-1,,-1.0,,-1.0,,-1
1132080,-1,,-1.0,,-1.0,,-1
1132070,-1,,-1.0,,-1.0,,-1
1132050,-1,,-1.0,,-1.0,,-1
1132030,-1,,-1.0,,-1.0,,-1
1132020,-1,,-1.0,,-1.0,,-1
1132010,-1,,-1.0,,-1.0,,-1
1131990,-1,,-1.0,,-1.0,,-1
1131960,-1,,-1.0,,-1.0,,-1
1131940,-1,,-1.0,,-1.0,,-1
1131900,-1,,-1.0,,-1.0,,-1
1131880,-1,,-1.0,,-1.0,,-1
1131870,-1,,-1.0,,-1.0,,-1
1131840,-1,,-1.0,,-1.0,,-1
1131830,-1,,-1.0,,-1.0,,-1
1132830,-1,,-1.0,,-1.0,,-1
1132760,-1,,-1.0,,-1.0,,-1
1132750,-1,,-1.0,,-1.0,,-1
1132690,-1,,-1.0,,-1.0,,-1
1132670,-1,,-1.0,,-1.0,,-1
1132640,-1,,-1.0,,-1.0,,-1
1132630,-1,,-1.0,,-1.0,,-1
1132620,-1,,-1.0,,-1.0,,-1
1132600,-1,,-1.0,,-1.0,,-1
1132550,-1,,-1.0,,-1.0,,-1
1132540,-1,,-1.0,,-1.0,,-1
1132510,-1,,-1.0,,-1.0,,-1
1132490,-1,,-1.0,,-1.0,,-1
1132460,-1,,-1.0,,-1.0,,-1
1132410,-1,,-1.0,,-1.0,,-1
1132360,-1,,-1.0,,-1.0,,-1
1133260,-1,,-1.0,,-1.0,,-1
1133250,-1,,-1.0,,-1.0,,-1
1133230,-1,,-1.0,,-1.0,,-1
1133210,-1,,-1.0,,-1.0,,-1
1133200,-1,,-1.0,,-1.0,,-1
1133120,-1,,-1.0,,-1.0,,-1
1133070,-1,,-1.0,,-1.0,,-1
1133050,-1,,-1.0,,-1.0,,-1
1133040,-1,,-1.0,,-1.0,,-1
1132980,-1,,-1.0,,-1.0,,-1
1132970,-1,,-1.0,,-1.0,,-1
1132930,-1,,-1.0,,-1.0,,-1
1132910,-1,,-1.0,,-1.0,,-1
1132900,-1,,-1.0,,-1.0,,-1
1132880,-1,,-1.0,,-1.0,,-1
1132860,-1,,-1.0,,-1.0,,-1
1132850,-1,,-1.0,,-1.0,,-1
1132840,-1,,-1.0,,-1.0,,-1
1133730,-1,,-1.0,,-1.0,,-1
1133700,-1,,-1.0,,-1.0,,-1
1133640,-1,,-1.0,,-1.0,,-1
1133610,-1,,-1.0,,-1.0,,-1
1133590,-1,,-1.0,,-1.0,,-1
1133570,-1,,-1.0,,-1.0,,-1
1133540,-1,,-1.0,,-1.0,,-1
1133530,-1,,-1.0,,-1.0,,-1
1133510,-1,,-1.0,,-1.0,,-1
1133450,-1,,-1.0,,-1.0,,-1
1133430,-1,,-1.0,,-1.0,,-1
1133420,-1,,-1.0,,-1.0,,-1
1133350,-1,,-1.0,,-1.0,,-1
1133320,-1,,-1.0,,-1.0,,-1
1133310,-1,,-1.0,,-1.0,,-1
1134200,-1,,-1.0,,-1.0,,-1
1134190,-1,,-1.0,,-1.0,,-1
1134180,-1,,-1.0,,-1.0,,-1
1134150,-1,,-1.0,,-1.0,,-1
1134140,-1,,-1.0,,-1.0,,-1
1134130,-1,,-1.0,,-1.0,,-1
1134120,-1,,-1.0,,-1.0,,-1
1134070,-1,,-1.0,,-1.0,,-1
1134050,-1,,-1.0,,-1.0,,-1
1134040,-1,,-1.0,,-1.0,,-1
1134030,-1,,-1.0,,-1.0,,-1
1134020,-1,,-1.0,,-1.0,,-1
1134000,-1,,-1.0,,-1.0,,-1
1133990,-1,,-1.0,,-1.0,,-1
1133980,-1,,-1.0,,-1.0,,-1
1133970,-1,,-1.0,,-1.0,,-1
1133950,-1,,-1.0,,-1.0,,-1
1133890,-1,,-1.0,,-1.0,,-1
1133830,-1,,-1.0,,-1.0,,-1
1133790,-1,,-1.0,,-1.0,,-1
1133780,-1,,-1.0,,-1.0,,-1
1134470,-1,,-1.0,,-1.0,,-1
1134450,-1,,-1.0,,-1.0,,-1
1134390,-1,,-1.0,,-1.0,,-1
1134370,-1,,-1.0,,-1.0,,-1
1134320,-1,,-1.0,,-1.0,,-1
1134730,-1,,-1.0,,-1.0,,-1
1134650,-1,,-1.0,,-1.0,,-1
1134640,-1,,-1.0,,-1.0,,-1
1134600,-1,,-1.0,,-1.0,,-1
1134550,-1,,-1.0,,-1.0,,-1
1134530,-1,,-1.0,,-1.0,,-1
1134520,-1,,-1.0,,-1.0,,-1
1134510,-1,,-1.0,,-1.0,,-1
1134500,-1,,-1.0,,-1.0,,-1
1134480,-1,,-1.0,,-1.0,,-1
1135410,-1,,-1.0,,-1.0,,-1
1135400,-1,,-1.0,,-1.0,,-1
1135380,-1,,-1.0,,-1.0,,-1
1135370,-1,,-1.0,,-1.0,,-1
1135340,-1,,-1.0,,-1.0,,-1
1135320,-1,,-1.0,,-1.0,,-1
1135300,-1,,-1.0,,-1.0,,-1
1135260,-1,,-1.0,,-1.0,,-1
1135240,-1,,-1.0,,-1.0,,-1
1135800,-1,,-1.0,,-1.0,,-1
1135760,-1,,-1.0,,-1.0,,-1
1135750,-1,,-1.0,,-1.0,,-1
1135740,-1,,-1.0,,-1.0,,-1
1135730,-1,,-1.0,,-1.0,,-1
1135710,-1,,-1.0,,-1.0,,-1
1135700,-1,,-1.0,,-1.0,,-1
1135690,-1,,-1.0,,-1.0,,-1
1135680,-1,,-1.0,,-1.0,,-1
1135570,-1,,-1.0,,-1.0,,-1
1135480,-1,,-1.0,,-1.0,,-1
1135450,-1,,-1.0,,-1.0,,-1
1136110,-1,,-1.0,,-1.0,,-1
1136100,-1,,-1.0,,-1.0,,-1
1136090,-1,,-1.0,,-1.0,,-1
1136080,-1,,-1.0,,-1.0,,-1
1136070,-1,,-1.0,,-1.0,,-1
1136040,-1,,-1.0,,-1.0,,-1
1136030,-1,,-1.0,,-1.0,,-1
1136020,-1,,-1.0,,-1.0,,-1
1135900,-1,,-1.0,,-1.0,,-1
1135860,-1,,-1.0,,-1.0,,-1
1136470,-1,,-1.0,,-1.0,,-1
1136440,-1,,-1.0,,-1.0,,-1
1136420,-1,,-1.0,,-1.0,,-1
1136390,-1,,-1.0,,-1.0,,-1
1136290,-1,,-1.0,,-1.0,,-1
1136250,-1,,-1.0,,-1.0,,-1
1136240,-1,,-1.0,,-1.0,,-1
1136210,-1,,-1.0,,-1.0,,-1
1137070,-1,,-1.0,,-1.0,,-1
1137050,-1,,-1.0,,-1.0,,-1
1137040,-1,,-1.0,,-1.0,,-1
1137030,-1,,-1.0,,-1.0,,-1
1137020,-1,,-1.0,,-1.0,,-1
1136980,-1,,-1.0,,-1.0,,-1
1136960,-1,,-1.0,,-1.0,,-1
1136900,-1,,-1.0,,-1.0,,-1
1136880,-1,,-1.0,,-1.0,,-1
1136830,-1,,-1.0,,-1.0,,-1
1136820,-1,,-1.0,,-1.0,,-1
1136790,-1,,-1.0,,-1.0,,-1
1136770,-1,,-1.0,,-1.0,,-1
1136760,-1,,-1.0,,-1.0,,-1
1136710,-1,,-1.0,,-1.0,,-1
1136680,-1,,-1.0,,-1.0,,-1
324090,-1,,-1.0,,-1.0,,-1
324080,-1,,-1.0,,-1.0,,-1
324070,-1,,-1.0,,-1.0,,-1
323950,-1,,-1.0,,-1.0,,-1
323910,-1,,-1.0,,-1.0,,-1
323900,-1,,-1.0,,-1.0,,-1
323780,-1,,-1.0,,-1.0,,-1
323720,60.0,https://www.metacritic.com/game/pc/decay-the-mare?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,60.0
323700,70.0,https://www.metacritic.com/game/pc/poltergeist-a-pixelated-horror?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,70.0
323680,-1,,-1.0,,-1.0,,-1
323630,-1,,-1.0,,-1.0,,-1
323620,-1,,-1.0,,-1.0,,-1
323580,79.0,https://www.metacritic.com/game/pc/jotun?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,79.0
324520,-1,,-1.0,,-1.0,,-1
324470,-1,,-1.0,,-1.0,,-1
324420,-1,,-1.0,,-1.0,,-1
324400,-1,,-1.0,,-1.0,,-1
324390,-1,,-1.0,,-1.0,,-1
324360,-1,,-1.0,,-1.0,,-1
324310,-1,,-1.0,,-1.0,,-1
324270,-1,,-1.0,,-1.0,,-1
324260,59.0,https://www.metacritic.com/game/pc/voidexpanse?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,59.0
324240,-1,,-1.0,,-1.0,,-1
324190,-1,,-1.0,,-1.0,,-1
324170,-1,,-1.0,,-1.0,,-1
324160,83.0,https://www.metacritic.com/game/pc/clannad?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,83.0
324140,81.0,https://www.metacritic.com/game/pc/kalimba?ftag=MCD-06-10aaa1f,7.4,https://www.ign.com/games/kalimba,81.0,https://www.pcgamer.com/kalimba-review/,77.5
324120,-1,,-1.0,,-1.0,,-1
324110,-1,,-1.0,,-1.0,,-1
325090,-1,,-1.0,,-1.0,,-1
325060,68.0,https://www.metacritic.com/game/pc/parallax?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,68.0
324810,-1,,-1.0,,-1.0,,-1
324800,78.0,https://www.metacritic.com/game/pc/shadow-warrior-2?ftag=MCD-06-10aaa1f,8.6,https://www.ign.com/games/shadow-warrior-2,78.0,https://www.pcgamer.com/shadow-warrior-2-review/,82.0
324770,-1,,-1.0,,-1.0,,-1
